,factor 1 score,factor 3 score,country
528,52.702828119922096,35.7366740733871,IN
529,53.9828193053135,39.09094647943185,ZA
530,43.68592062566834,45.56358001725111,US
531,20.05350760934818,16.71444606153618,US
532,51.8518668540645,36.41364596931951,FR
533,53.38687270308917,38.19604404220233,GB
534,53.22140175143567,39.199008767879114,AR
535,25.487107433238933,30.07162106665207,US
536,50.7320958622908,39.19651960079254,US
537,51.30738218407072,39.480222253937704,US
538,52.78509094923976,37.298249936282076,IT
539,45.19867303571141,31.609233877311283,CA
540,40.95321537014468,49.13319808522617,US
541,46.72493504585102,35.349336621318095,US
542,44.976455367224574,39.90060486542726,US
543,0.40462155916219505,0.7706156685448845,US
545,54.209795441675176,39.64637699873058,US
546,45.4297199130073,36.38852974550496,US
547,55.134368884837784,39.00096807738368,BR
548,52.50411396378919,36.18502837384855,PT
549,53.892616288446185,42.96454857624706,US
550,0.372476340013943,0.16166462488999225,US
551,51.881299298884876,42.11442370663398,SE
552,43.155953477106486,43.42200300607485,FI
553,53.72307330029542,40.89682941131251,IT
554,41.63816895543115,31.359093384054567,SE
555,31.278641307420948,37.879639871849676,US
556,54.44524633674329,37.43719611808708,US
557,35.065233831630074,42.09030926876592,US
558,40.48207612845078,37.45402884987032,OM
559,40.16034570542172,34.718583700457835,US
560,10.949540671818431,11.168066807992437,US
561,34.44333366379204,42.3930678806045,US
562,54.90049385267192,39.801273022473254,CA
563,53.923795095317715,32.953318871857796,CA
564,54.85208652628651,43.42312371155312,US
565,60.23663824591237,33.41435036330132,US
566,1.442053473389043,3.026586911201721,US
567,33.82433888018578,41.6732919753571,US
568,55.26229204403033,38.93467560479973,CA
571,55.33733528705353,37.20060156549844,GB
572,49.41650277859624,35.49130841113065,US
573,55.08528944860898,40.31844868259897,US
574,3.4698617111989583,0.8168158167690227,DE
575,52.65894261052938,37.19717627997927,GB
577,44.70265898974954,39.61309354239116,CO
578,10.58694807833384,12.19781881189552,US
579,57.68499982573518,47.019415545621655,GB
580,58.57382756736391,45.942241874740205,US
581,47.2340142051022,35.77760248363704,US
582,42.846218532714815,27.880719790802893,IT
583,62.770564237487385,47.99126668750908,US
584,52.126645361100294,37.95896007251396,US
585,50.720422240386746,38.0800688133221,US
586,45.625673184961826,31.998158270910487,US
587,46.95566363288515,38.962305268126954,US
588,53.56970263902796,37.9521902050461,IS
589,44.404313519874606,42.45842855310103,US
590,39.88179734485521,44.934552021802524,US
591,55.31676892115859,36.690535209963365,US
593,51.78163950929,38.00517324247734,US
594,55.65037410644827,40.08047413950456,DE
595,38.83279496371955,46.41254951516693,US
596,41.5801445692528,45.63742208414186,GR
597,50.159942996599504,38.756449656085366,GB
598,37.676948931487985,42.902233298199754,US
599,55.59977471261889,40.99891814117373,US
600,1.5729800032339414,-0.4595236245234624,US
601,42.079792292483994,43.961221307700704,PL
602,55.64876308100386,31.254454443459554,GB
603,40.008954120878904,43.147213221074686,IE
604,38.05492403901222,44.44832827575204,US
606,41.383417111845766,47.04687976883301,US
607,39.906194005641204,41.49135964091871,IT
608,47.034726311505416,36.95136638750057,FI
609,58.45661088527824,45.30953980687048,AT
610,42.33898809928093,50.5647776230989,DE
611,60.46366270302317,42.57207144547256,NL
612,30.786049392759626,37.322381880045455,US
613,39.46450433521542,35.38193638618802,GB
614,47.809188327260436,38.94551804288291,US
615,32.15857357993301,33.28786702637573,US
616,57.540862596646676,37.177587193930826,US
617,20.771247059446527,14.39771168753295,US
618,44.40806144856743,31.868639764953983,RO
619,46.05759332114127,38.109903335901144,HR
620,35.48846413416667,32.40702018628755,US
621,48.17247574938482,39.66532461255803,US
622,54.02119125622263,43.248917909458676,US
623,26.989315326086896,44.601986559704606,GB
624,56.39723045155672,39.16352539028973,US
625,40.83478653296127,34.75798967403962,US
626,39.24451076350434,39.62245744691509,PL
627,44.592060806728995,40.48875758408035,GB
628,53.82583603405632,41.27930247041701,US
629,38.81990862931862,45.753187234312996,SE
630,52.30146042581198,37.90031547685094,US
631,48.901192127913376,37.83045725949046,US
632,30.34104747003664,43.56817678380985,US
633,54.697385466075,43.89267966912573,MX
634,44.55488297469227,41.06109628399877,US
635,45.309014997738196,42.375055760096586,IE
636,51.21818701620566,33.18724755215792,US
637,4.043906108435075,4.073191890847819,CA
638,36.806030352773796,39.26983012294302,US
639,52.27721085120493,39.98483796201657,US
640,48.582708559912525,35.45789973351741,SE
641,38.11841319935449,39.31978271049921,US
642,37.39346159329602,43.27695275066074,CA
643,48.77643552749109,33.84416781311165,US
644,35.12395359893803,48.183884861032375,HU
645,55.77723982529012,40.49286112770245,US
646,22.314198339468277,15.92831877594467,SE
647,52.272876787622934,42.59201493392663,US
648,56.625808239886716,39.92826558564266,BR
649,6.187335643404427,3.9974630813328482,US
650,46.4254867155362,37.82122186305192,US
651,18.060558512463597,17.907322429171472,PR
652,53.07248605269872,40.33070402302522,GB
653,22.429246309994966,16.97828236969317,DE
654,58.589649570229405,38.005730622342725,US
655,41.23855913215462,30.438479643810965,US
656,54.18677474291759,39.60615531199573,US
658,54.136619516427814,34.96060745915487,US
660,35.00341276689592,41.88230033880519,US
662,57.676954448084636,34.52747971054101,US
663,43.66109987064877,41.066853451773625,PL
664,36.22698782920191,47.13016439410859,DK
665,51.23369458275399,39.131405002450045,GB
667,42.91822785647244,44.744850650060286,GB
668,2.507021514470342,-0.12273310937128154,DE
669,6.602176910628637,6.070130356167473,US
670,50.900550213816096,34.51285799685563,GB
